"VolunteerID" "Activity" "Siganal" "ValueMEAN"
"8" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.493975031707317
"8" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.157484866842105
"8" "Sitting" "TimeBodyGyroJerkMagSTD" -0.986756670869565
"8" "Standing" "TimeBodyGyroJerkMagSTD" -0.982460332222222
"8" "Laying" "TimeBodyGyroJerkMagSTD" -0.969029111666667
"9" "Walking" "TimeBodyGyroJerkMagSTD" -0.599866472692308
"9" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.748651255510204
"9" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.455855425238095
"9" "Sitting" "TimeBodyGyroJerkMagSTD" -0.9663610734
"9" "Standing" "TimeBodyGyroJerkMagSTD" -0.965287050888889
"9" "Laying" "TimeBodyGyroJerkMagSTD" -0.9528015598
"10" "Walking" "TimeBodyGyroJerkMagSTD" -0.501027916603774
"10" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.618272355319149
"10" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.494105756315789
"10" "Sitting" "TimeBodyGyroJerkMagSTD" -0.991696196481481
"10" "Standing" "TimeBodyGyroJerkMagSTD" -0.964409410454545
"10" "Laying" "TimeBodyGyroJerkMagSTD" -0.959632931551724
"11" "Walking" "TimeBodyGyroJerkMagSTD" -0.753671416101695
"11" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.80112703962963
"11" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.677750588478261
"11" "Sitting" "TimeBodyGyroJerkMagSTD" -0.986256664716981
"11" "Standing" "TimeBodyGyroJerkMagSTD" -0.992579166595745
"11" "Laying" "TimeBodyGyroJerkMagSTD" -0.984476476666667
"12" "Walking" "TimeBodyGyroJerkMagSTD" -0.5488904506
"12" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.713406712307692
"12" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.452449935
"12" "Sitting" "TimeBodyGyroJerkMagSTD" -0.978260535882353
"12" "Standing" "TimeBodyGyroJerkMagSTD" -0.961923171967213
"12" "Laying" "TimeBodyGyroJerkMagSTD" -0.962012018333333
"13" "Walking" "TimeBodyGyroJerkMagSTD" -0.322118379807018
"13" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.669216383090909
"13" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.27649151037234
"13" "Sitting" "TimeBodyGyroJerkMagSTD" -0.991414934897959
"13" "Standing" "TimeBodyGyroJerkMagSTD" -0.976197659649123
"13" "Laying" "TimeBodyGyroJerkMagSTD" -0.975113305645161
"14" "Walking" "TimeBodyGyroJerkMagSTD" -0.606103313898305
"14" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.485819293703704
"14" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.274744003577778
"14" "Sitting" "TimeBodyGyroJerkMagSTD" -0.986963989814815
"14" "Standing" "TimeBodyGyroJerkMagSTD" -0.966834217
"14" "Laying" "TimeBodyGyroJerkMagSTD" -0.964009921960784
"15" "Walking" "TimeBodyGyroJerkMagSTD" -0.63778595537037
"15" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.748954848541667
"15" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.563640131190476
"15" "Sitting" "TimeBodyGyroJerkMagSTD" -0.989720049491525
"15" "Standing" "TimeBodyGyroJerkMagSTD" -0.98143282754717
"15" "Laying" "TimeBodyGyroJerkMagSTD" -0.973650041666667
"16" "Walking" "TimeBodyGyroJerkMagSTD" -0.722808438431373
"16" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.797293228431373
"16" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.595822214468085
"16" "Sitting" "TimeBodyGyroJerkMagSTD" -0.988261252608696
"16" "Standing" "TimeBodyGyroJerkMagSTD" -0.990809427435897
"16" "Laying" "TimeBodyGyroJerkMagSTD" -0.988212425428571
"17" "Walking" "TimeBodyGyroJerkMagSTD" -0.53970849147541
"17" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.68231162875
"17" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.592319490869565
"17" "Sitting" "TimeBodyGyroJerkMagSTD" -0.994446755625
"17" "Standing" "TimeBodyGyroJerkMagSTD" -0.992372117307692
"17" "Laying" "TimeBodyGyroJerkMagSTD" -0.982038121126761
"18" "Walking" "TimeBodyGyroJerkMagSTD" -0.726591779107143
"18" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.835525127931035
"18" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.744159518909091
"18" "Sitting" "TimeBodyGyroJerkMagSTD" -0.994868913508772
"18" "Standing" "TimeBodyGyroJerkMagSTD" -0.988519665753425
"18" "Laying" "TimeBodyGyroJerkMagSTD" -0.992153054
"19" "Walking" "TimeBodyGyroJerkMagSTD" -0.271487480103846
"19" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.50740029025
"19" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.0438985022538462
"19" "Sitting" "TimeBodyGyroJerkMagSTD" -0.985831284657534
"19" "Standing" "TimeBodyGyroJerkMagSTD" -0.983069427945205
"19" "Laying" "TimeBodyGyroJerkMagSTD" -0.980245510843374
"20" "Walking" "TimeBodyGyroJerkMagSTD" -0.149864146847059
"20" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.455396068627451
"20" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.275591880382222
"20" "Sitting" "TimeBodyGyroJerkMagSTD" -0.97507615
"20" "Standing" "TimeBodyGyroJerkMagSTD" -0.926328788356164
"20" "Laying" "TimeBodyGyroJerkMagSTD" -0.981079301617647
"21" "Walking" "TimeBodyGyroJerkMagSTD" -0.450369988846154
"21" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.647723419148936
"21" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.509130858444444
"21" "Sitting" "TimeBodyGyroJerkMagSTD" -0.990302232705882
"21" "Standing" "TimeBodyGyroJerkMagSTD" -0.976153687752809
"21" "Laying" "TimeBodyGyroJerkMagSTD" -0.982246471555556
"22" "Walking" "TimeBodyGyroJerkMagSTD" -0.503106312391304
"22" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.675633024285714
"22" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.617659355833333
"22" "Sitting" "TimeBodyGyroJerkMagSTD" -0.976503766290323
"22" "Standing" "TimeBodyGyroJerkMagSTD" -0.966086148412698
"22" "Laying" "TimeBodyGyroJerkMagSTD" -0.974201690972222
"23" "Walking" "TimeBodyGyroJerkMagSTD" 0.250173204117966
"23" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.551275188627451
"23" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" 0.0594908483888889
"23" "Sitting" "TimeBodyGyroJerkMagSTD" -0.979226997941177
"23" "Standing" "TimeBodyGyroJerkMagSTD" -0.972387365294118
"23" "Laying" "TimeBodyGyroJerkMagSTD" -0.981314831666667
"24" "Walking" "TimeBodyGyroJerkMagSTD" -0.556022765862069
"24" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.638180352881356
"24" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.459159852363636
"24" "Sitting" "TimeBodyGyroJerkMagSTD" -0.990724530735294
"24" "Standing" "TimeBodyGyroJerkMagSTD" -0.979995718695652
"24" "Laying" "TimeBodyGyroJerkMagSTD" -0.978659102222222
"25" "Walking" "TimeBodyGyroJerkMagSTD" -0.757032544864865
"25" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.824883302769231
"25" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.67960595137931
"25" "Sitting" "TimeBodyGyroJerkMagSTD" -0.991766403076923
"25" "Standing" "TimeBodyGyroJerkMagSTD" -0.983230809594595
"25" "Laying" "TimeBodyGyroJerkMagSTD" -0.96830952260274
"26" "Walking" "TimeBodyGyroJerkMagSTD" -0.603468672372881
"26" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.661829656545455
"26" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.463140795
"26" "Sitting" "TimeBodyGyroJerkMagSTD" -0.994033207051282
"26" "Standing" "TimeBodyGyroJerkMagSTD" -0.984253792432432
"26" "Laying" "TimeBodyGyroJerkMagSTD" -0.989917354473684
"27" "Walking" "TimeBodyGyroJerkMagSTD" -0.618718628596491
"27" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.724671165490196
"27" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.465807533547727
"27" "Sitting" "TimeBodyGyroJerkMagSTD" -0.992112829571429
"27" "Standing" "TimeBodyGyroJerkMagSTD" -0.988819784
"27" "Laying" "TimeBodyGyroJerkMagSTD" -0.993484313243243
"28" "Walking" "TimeBodyGyroJerkMagSTD" -0.579861194259259
"28" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.670132120784314
"28" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.407132335434783
"28" "Sitting" "TimeBodyGyroJerkMagSTD" -0.978441918333333
"28" "Standing" "TimeBodyGyroJerkMagSTD" -0.956266480126582
"28" "Laying" "TimeBodyGyroJerkMagSTD" -0.96977327725
"29" "Walking" "TimeBodyGyroJerkMagSTD" -0.612222937169811
"29" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.712846318367347
"29" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.59705704875
"29" "Sitting" "TimeBodyGyroJerkMagSTD" -0.994905344
"29" "Standing" "TimeBodyGyroJerkMagSTD" -0.991453632153846
"29" "Laying" "TimeBodyGyroJerkMagSTD" -0.997666071594203
"30" "Walking" "TimeBodyGyroJerkMagSTD" -0.546977272307692
"30" "Walking Upstairs" "TimeBodyGyroJerkMagSTD" -0.774439096769231
"30" "Walking Downstairs" "TimeBodyGyroJerkMagSTD" -0.617662073548387
"30" "Sitting" "TimeBodyGyroJerkMagSTD" -0.991280225
"30" "Standing" "TimeBodyGyroJerkMagSTD" -0.955995671864407
"30" "Laying" "TimeBodyGyroJerkMagSTD" -0.976177142571429
"1" "Walking" "FrequencyBodyAccMagMEAN" -0.128623450629474
"1" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.352395944716981
"1" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.0965845343040816
"1" "Sitting" "FrequencyBodyAccMagMEAN" -0.947782922553192
"1" "Standing" "FrequencyBodyAccMagMEAN" -0.985356361132075
"1" "Laying" "FrequencyBodyAccMagMEAN" -0.8617676481
"2" "Walking" "FrequencyBodyAccMagMEAN" -0.324289427932203
"2" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.14531853915625
"2" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.293424826591489
"2" "Sitting" "FrequencyBodyAccMagMEAN" -0.96127374826087
"2" "Standing" "FrequencyBodyAccMagMEAN" -0.964052166481482
"2" "Laying" "FrequencyBodyAccMagMEAN" -0.975110196458333
"3" "Walking" "FrequencyBodyAccMagMEAN" -0.290031535172414
"3" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.315866079491525
"3" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.0289413195612245
"3" "Sitting" "FrequencyBodyAccMagMEAN" -0.904185725576923
"3" "Standing" "FrequencyBodyAccMagMEAN" -0.926968932295082
"3" "Laying" "FrequencyBodyAccMagMEAN" -0.96552427516129
"4" "Walking" "FrequencyBodyAccMagMEAN" -0.450804558333333
"4" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.276825498230769
"4" "Walking Downstairs" "FrequencyBodyAccMagMEAN" -0.01907433524
"4" "Sitting" "FrequencyBodyAccMagMEAN" -0.929002095
"4" "Standing" "FrequencyBodyAccMagMEAN" -0.917614014821429
"4" "Laying" "FrequencyBodyAccMagMEAN" -0.939389701296296
"5" "Walking" "FrequencyBodyAccMagMEAN" -0.304992488892857
"5" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.169261525
"5" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.155742168808511
"5" "Sitting" "FrequencyBodyAccMagMEAN" -0.936290604545455
"5" "Standing" "FrequencyBodyAccMagMEAN" -0.9046413925
"5" "Laying" "FrequencyBodyAccMagMEAN" -0.962234984038462
"6" "Walking" "FrequencyBodyAccMagMEAN" -0.201386607649123
"6" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.0819479396203922
"6" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.395958034583333
"6" "Sitting" "FrequencyBodyAccMagMEAN" -0.935750391272727
"6" "Standing" "FrequencyBodyAccMagMEAN" -0.945949804035088
"6" "Laying" "FrequencyBodyAccMagMEAN" -0.91235165222807
"7" "Walking" "FrequencyBodyAccMagMEAN" -0.151243649578947
"7" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.378618761568627
"7" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.218911066191489
"7" "Sitting" "FrequencyBodyAccMagMEAN" -0.90895677625
"7" "Standing" "FrequencyBodyAccMagMEAN" -0.945611450377358
"7" "Laying" "FrequencyBodyAccMagMEAN" -0.927976880634615
"8" "Walking" "FrequencyBodyAccMagMEAN" -0.09521728274375
"8" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.13026451905122
"8" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.301626757315789
"8" "Sitting" "FrequencyBodyAccMagMEAN" -0.947981783478261
"8" "Standing" "FrequencyBodyAccMagMEAN" -0.953746070740741
"8" "Laying" "FrequencyBodyAccMagMEAN" -0.932279645518518
"9" "Walking" "FrequencyBodyAccMagMEAN" -0.318801022711538
"9" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.372890348979592
"9" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.222203941
"9" "Sitting" "FrequencyBodyAccMagMEAN" -0.8977181972
"9" "Standing" "FrequencyBodyAccMagMEAN" -0.946330171777778
"9" "Laying" "FrequencyBodyAccMagMEAN" -0.9266042952
"10" "Walking" "FrequencyBodyAccMagMEAN" -0.0930237422792453
"10" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.166866721574468
"10" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.220115703368421
"10" "Sitting" "FrequencyBodyAccMagMEAN" -0.955281010740741
"10" "Standing" "FrequencyBodyAccMagMEAN" -0.9401101675
"10" "Laying" "FrequencyBodyAccMagMEAN" -0.950848109137931
"11" "Walking" "FrequencyBodyAccMagMEAN" -0.458514062542373
"11" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.336061027407407
"11" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.0902807576630435
"11" "Sitting" "FrequencyBodyAccMagMEAN" -0.953066009056604
"11" "Standing" "FrequencyBodyAccMagMEAN" -0.982255413617021
"11" "Laying" "FrequencyBodyAccMagMEAN" -0.973994004561404
"12" "Walking" "FrequencyBodyAccMagMEAN" -0.153116002784
"12" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.290005418653846
"12" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.148017269434783
"12" "Sitting" "FrequencyBodyAccMagMEAN" -0.955944253137255
"12" "Standing" "FrequencyBodyAccMagMEAN" -0.945217802786885
"12" "Laying" "FrequencyBodyAccMagMEAN" -0.9438674399
"13" "Walking" "FrequencyBodyAccMagMEAN" -0.23460086645614
"13" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.367522800909091
"13" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.0528791880659574
"13" "Sitting" "FrequencyBodyAccMagMEAN" -0.956901559653061
"13" "Standing" "FrequencyBodyAccMagMEAN" -0.972393559473684
"13" "Laying" "FrequencyBodyAccMagMEAN" -0.959535493548387
"14" "Walking" "FrequencyBodyAccMagMEAN" -0.373516771016949
"14" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.0759851813333333
"14" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.471905155133333
"14" "Sitting" "FrequencyBodyAccMagMEAN" -0.940589853333333
"14" "Standing" "FrequencyBodyAccMagMEAN" -0.949715059833333
"14" "Laying" "FrequencyBodyAccMagMEAN" -0.899463668843137
"15" "Walking" "FrequencyBodyAccMagMEAN" -0.275156242062037
"15" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.165242147958333
"15" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.331150229285714
"15" "Sitting" "FrequencyBodyAccMagMEAN" -0.949752001322034
"15" "Standing" "FrequencyBodyAccMagMEAN" -0.960337344339623
"15" "Laying" "FrequencyBodyAccMagMEAN" -0.956001034027778
"16" "Walking" "FrequencyBodyAccMagMEAN" -0.410463241960784
"16" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.370649738235294
"16" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.114032088546809
"16" "Sitting" "FrequencyBodyAccMagMEAN" -0.958335480724638
"16" "Standing" "FrequencyBodyAccMagMEAN" -0.971082558076923
"16" "Laying" "FrequencyBodyAccMagMEAN" -0.968020521285714
"17" "Walking" "FrequencyBodyAccMagMEAN" -0.429380043442623
"17" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.150305643291667
"17" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.0580680522108696
"17" "Sitting" "FrequencyBodyAccMagMEAN" -0.973626755
"17" "Standing" "FrequencyBodyAccMagMEAN" -0.980967748205128
"17" "Laying" "FrequencyBodyAccMagMEAN" -0.961046326338028
"18" "Walking" "FrequencyBodyAccMagMEAN" -0.424386734107143
"18" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.436561064482759
"18" "Walking Downstairs" "FrequencyBodyAccMagMEAN" -0.241973534781818
"18" "Sitting" "FrequencyBodyAccMagMEAN" -0.984781467192982
"18" "Standing" "FrequencyBodyAccMagMEAN" -0.976797646027397
"18" "Laying" "FrequencyBodyAccMagMEAN" -0.986788412
"19" "Walking" "FrequencyBodyAccMagMEAN" 0.0322272296217308
"19" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.07962876322
"19" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.586637550769231
"19" "Sitting" "FrequencyBodyAccMagMEAN" -0.962632577945206
"19" "Standing" "FrequencyBodyAccMagMEAN" -0.968910788767123
"19" "Laying" "FrequencyBodyAccMagMEAN" -0.971957401325301
"20" "Walking" "FrequencyBodyAccMagMEAN" -0.00353341793921569
"20" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.205009295196078
"20" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.151887747217778
"20" "Sitting" "FrequencyBodyAccMagMEAN" -0.946913451666667
"20" "Standing" "FrequencyBodyAccMagMEAN" -0.921225595205479
"20" "Laying" "FrequencyBodyAccMagMEAN" -0.952827071323529
"21" "Walking" "FrequencyBodyAccMagMEAN" -0.251266388923077
"21" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.257894449148936
"21" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.239895893822222
"21" "Sitting" "FrequencyBodyAccMagMEAN" -0.974829227058824
"21" "Standing" "FrequencyBodyAccMagMEAN" -0.962291334157303
"21" "Laying" "FrequencyBodyAccMagMEAN" -0.953769071222222
"22" "Walking" "FrequencyBodyAccMagMEAN" -0.0241584964891304
"22" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.0866905123880952
"22" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.155526858911111
"22" "Sitting" "FrequencyBodyAccMagMEAN" -0.943078237096774
"22" "Standing" "FrequencyBodyAccMagMEAN" -0.949044483015873
"22" "Laying" "FrequencyBodyAccMagMEAN" -0.929818990972222
"23" "Walking" "FrequencyBodyAccMagMEAN" -0.0942606311677966
"23" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.231382662235294
"23" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.364829993351852
"23" "Sitting" "FrequencyBodyAccMagMEAN" -0.945837830147059
"23" "Standing" "FrequencyBodyAccMagMEAN" -0.957986177058823
"23" "Laying" "FrequencyBodyAccMagMEAN" -0.967747053194444
"24" "Walking" "FrequencyBodyAccMagMEAN" -0.434618912068966
"24" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.322300989322034
"24" "Walking Downstairs" "FrequencyBodyAccMagMEAN" -0.0231701626603636
"24" "Sitting" "FrequencyBodyAccMagMEAN" -0.968905031470588
"24" "Standing" "FrequencyBodyAccMagMEAN" -0.960066088115942
"24" "Laying" "FrequencyBodyAccMagMEAN" -0.973171068055556
"25" "Walking" "FrequencyBodyAccMagMEAN" -0.566060023108108
"25" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.527907561538462
"25" "Walking Downstairs" "FrequencyBodyAccMagMEAN" -0.288154787517241
"25" "Sitting" "FrequencyBodyAccMagMEAN" -0.967017992615385
"25" "Standing" "FrequencyBodyAccMagMEAN" -0.972355393243243
"25" "Laying" "FrequencyBodyAccMagMEAN" -0.774481943616438
"26" "Walking" "FrequencyBodyAccMagMEAN" -0.379836742711864
"26" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.167566383372727
"26" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.075101684668
"26" "Sitting" "FrequencyBodyAccMagMEAN" -0.952411043717949
"26" "Standing" "FrequencyBodyAccMagMEAN" -0.970605250405405
"26" "Laying" "FrequencyBodyAccMagMEAN" -0.969269114078947
"27" "Walking" "FrequencyBodyAccMagMEAN" -0.327229405789474
"27" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.393928937058824
"27" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.149816459227273
"27" "Sitting" "FrequencyBodyAccMagMEAN" -0.974766466714286
"27" "Standing" "FrequencyBodyAccMagMEAN" -0.973186182375
"27" "Laying" "FrequencyBodyAccMagMEAN" -0.981389017702703
"28" "Walking" "FrequencyBodyAccMagMEAN" -0.352156841666667
"28" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.213519364760784
"28" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.188840007695652
"28" "Sitting" "FrequencyBodyAccMagMEAN" -0.953928124027778
"28" "Standing" "FrequencyBodyAccMagMEAN" -0.929146479367089
"28" "Laying" "FrequencyBodyAccMagMEAN" -0.961035587625
"29" "Walking" "FrequencyBodyAccMagMEAN" -0.235683305566038
"29" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.108306402963265
"29" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.115973968158333
"29" "Sitting" "FrequencyBodyAccMagMEAN" -0.973346531833333
"29" "Standing" "FrequencyBodyAccMagMEAN" -0.984548094769231
"29" "Laying" "FrequencyBodyAccMagMEAN" -0.986800645362319
"30" "Walking" "FrequencyBodyAccMagMEAN" -0.342363772923077
"30" "Walking Upstairs" "FrequencyBodyAccMagMEAN" -0.400588353846154
"30" "Walking Downstairs" "FrequencyBodyAccMagMEAN" 0.00410151034354839
"30" "Sitting" "FrequencyBodyAccMagMEAN" -0.959923388064516
"30" "Standing" "FrequencyBodyAccMagMEAN" -0.932047450677966
"30" "Laying" "FrequencyBodyAccMagMEAN" -0.962840820428571
"1" "Walking" "FrequencyBodyAccMagSTD" -0.398032586842105
"1" "Walking Upstairs" "FrequencyBodyAccMagSTD" -0.416260101509434
"1" "Walking Downstairs" "FrequencyBodyAccMagSTD" -0.186530301073469
"1" "Sitting" "FrequencyBodyAccMagSTD" -0.928444801702128
"1" "Standing" "FrequencyBodyAccMagSTD" -0.982313804716981
"1" "Laying" "FrequencyBodyAccMagSTD" -0.7983009404
"2" "Walking" "FrequencyBodyAccMagSTD" -0.577105211694915
"2" "Walking Upstairs" "FrequencyBodyAccMagSTD" -0.36672824375
"2" "Walking Downstairs" "FrequencyBodyAccMagSTD" -0.0214787881723404
"2" "Sitting" "FrequencyBodyAccMagSTD" -0.955575602173913
"2" "Standing" "FrequencyBodyAccMagSTD" -0.960519381481482
"2" "Laying" "FrequencyBodyAccMagSTD" -0.975121387916667
"3" "Walking" "FrequencyBodyAccMagSTD" -0.456373080862069
"3" "Walking Upstairs" "FrequencyBodyAccMagSTD" -0.447994369152542
"3" "Walking Downstairs" "FrequencyBodyAccMagSTD" -0.233849422120408
"3" "Sitting" "FrequencyBodyAccMagSTD" -0.874626592115385
"3" "Standing" "FrequencyBodyAccMagSTD" -0.921836076557377
"3" "Laying" "FrequencyBodyAccMagSTD" -0.968350217419355
"4" "Walking" "FrequencyBodyAccMagSTD" -0.651172628166667
"4" "Walking Upstairs" "FrequencyBodyAccMagSTD" -0.301005898461538
"4" "Walking Downstairs" "FrequencyBodyAccMagSTD" -0.263644030288889
"4" "Sitting" "FrequencyBodyAccMagSTD" -0.9198157096
"4" "Standing" "FrequencyBodyAccMagSTD" -0.895340042142857
"4" "Laying" "FrequencyBodyAccMagSTD" -0.937187975962963
"5" "Walking" "FrequencyBodyAccMagSTD" -0.519636926071429
"5" "Walking Upstairs" "FrequencyBodyAccMagSTD" -0.254091927148936
"5" "Walking Downstairs" "FrequencyBodyAccMagSTD" 0.0428533623276596
"5" "Sitting" "FrequencyBodyAccMagSTD" -0.925669291136364
"5" "Standing" "FrequencyBodyAccMagSTD" -0.886745170714286
"5" "Laying" "FrequencyBodyAccMagSTD" -0.962525369423077
"6" "Walking" "FrequencyBodyAccMagSTD" -0.421683093508772
"6" "Walking Upstairs" "FrequencyBodyAccMagSTD" -0.222161433666667
"6" "Walking Downstairs" "FrequencyBodyAccMagSTD" 0.1446227570625
"6" "Sitting" "FrequencyBodyAccMagSTD" -0.939547202909091
"6" "Standing" "FrequencyBodyAccMagSTD" -0.94456410754386
"6" "Laying" "FrequencyBodyAccMagSTD" -0.905373979824561
"7" "Walking" "FrequencyBodyAccMagSTD" -0.351706780526316
"7" "Walking Upstairs" "FrequencyBodyAccMagSTD" -0.415307106666667
"7" "Walking Downstairs" "FrequencyBodyAccMagSTD" 0.0214440976893617
"7" "Sitting" "FrequencyBodyAccMagSTD" -0.88691563825
"7" "Standing" "FrequencyBodyAccMagSTD" -0.93728796509434
"7" "Laying" "FrequencyBodyAccMagSTD" -0.910542462919231
"8" "Walking" "FrequencyBodyAccMagSTD" -0.360818978541667
"8" "Walking Upstairs" "FrequencyBodyAccMagSTD" -0.409282851707317
"8" "Walking Downstairs" "FrequencyBodyAccMagSTD" -0.156141093578947
"8" "Sitting" "FrequencyBodyAccMagSTD" -0.93172124
"8" "Standing" "FrequencyBodyAccMagSTD" -0.938628186322222
"8" "Laying" "FrequencyBodyAccMagSTD" -0.917257979425926
"9" "Walking" "FrequencyBodyAccMagSTD" -0.513891953269231
"9" "Walking Upstairs" "FrequencyBodyAccMagSTD" -0.509929461428571
"9" "Walking Downstairs" "FrequencyBodyAccMagSTD" 0.0888671674047619
"9" "Sitting" "FrequencyBodyAccMagSTD" -0.8691725114
"9" "Standing" "FrequencyBodyAccMagSTD" -0.940265546444444
"9" "Laying" "FrequencyBodyAccMagSTD" -0.921929738394
"10" "Walking" "FrequencyBodyAccMagSTD" -0.370471943962264
"10" "Walking Upstairs" "FrequencyBodyAccMagSTD" -0.361437534680851
"10" "Walking Downstairs" "FrequencyBodyAccMagSTD" -0.0616742840815789
"10" "Sitting" "FrequencyBodyAccMagSTD" -0.941511952777778
"10" "Standing" "FrequencyBodyAccMagSTD" -0.945048242954545
"10" "Laying" "FrequencyBodyAccMagSTD" -0.944304974655172
"11" "Walking" "FrequencyBodyAccMagSTD" -0.584455992033898
